code,name,first_trade_date,first_vol,publish_price,current_vol,treasury_shares,publish_vol,foreign_owner,foreign_owner_ratio,foreign_vol_remain,current_price,market_capital,category,exchanges
CRE,CTCP Bất động sản Thế Kỷ,05/09/2018,50000000.0,50.0,95999908.0,0.0,95999908.0,0.0,0.0,0.0,29.4,2817.6,bds,HOSE
D2D,CTCP Phát triển Đô thị Công nghiệp số 2,14/08/2009,10700000.0,40.0,30214726.0,45016.0,30259742.0,5243000.0,17.32665136404666,3767560.0,64.1,1939.6,bds,HOSE
DIG,Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng,19/08/2009,60000000.0,55.0,409890962.0,0.0,409890962.0,113530461.0,27.697722449415707,40369588.0,58.0,23773.7,bds,HOSE
DLG,CTCP Tập đoàn Đức Long Gia Lai,22/06/2010,29100000.0,25.0,299309720.0,0.0,299309720.0,107401197.0,35.8829633063704,69756825.0,7.5,2250.8,bds,HOSE
DRH,CTCP DRH Holdings,26/07/2010,14990000.0,17.0,60428233.0,285850.0,60714083.0,24010000.0,39.54601439010452,23982360.0,22.6,1372.1,bds,HOSE
DTA,CTCP Đệ Tam,16/07/2010,10000000.0,30.0,18059832.0,0.0,18059832.0,4900000.0,27.132035336762822,4673820.0,27.6,498.5,bds,HOSE
DXG,CTCP Tập đoàn Đất Xanh,22/12/2009,8000000.0,40.0,517557917.0,1238375.0,518796292.0,57459149.0,11.075474109209708,6060351.0,26.4,13696.2,bds,HOSE
FLC,CTCP Tập đoàn FLC,05/10/2011,10000000.0,12.5,709997807.0,0.0,709997807.0,259637051.0,36.568711683358764,188422414.0,13.2,9372.0,bds,HOSE
HAG,CTCP Hoàng Anh Gia Lai,22/12/2008,179814501.0,40.0,924289099.0,0.0,924289099.0,336368351.0,36.3921149090605,253563367.0,6.6,6063.3,bds,HOSE
HDC,CTCP Phát triển Nhà Bà Rịa - Vũng Tàu,08/10/2007,8128000.0,70.0,83144288.0,0.0,83144288.0,20145467.0,24.229526146161717,11765924.0,106.1,8821.6,bds,HOSE
HDG,CTCP Tập đoàn Hà Đô,02/02/2010,13500000.0,88.0,154275018.0,0.0,154275018.0,33841077.0,21.93555213197253,18838110.0,64.3,9919.9,bds,HOSE
HQC,CTCP Tư vấn Thương mại Dịch vụ Địa Ốc Hoàng Quân,20/10/2010,40000000.0,38.0,476600000.0,0.0,476600000.0,209034000.0,43.85942089802769,164979895.0,5.3,2506.9,bds,HOSE
IDI,CTCP Đầu tư và Phát triển Đa Quốc Gia - IDI,30/06/2011,38000000.0,18.0,118088708.0,0.0,118088708.0,88988738.0,75.35753376182251,85255352.0,11.9,1399.4,bds,HOSE
IJC,CTCP Phát triển Hạ tầng Kỹ thuật,19/04/2010,54838905.0,30.0,137097323.0,0.0,137097323.0,134355317.0,97.99995657099738,114844205.0,34.9,4784.7,bds,HOSE
ITA,CTCP Đầu tư và Công nghiệp Tân Tạo,15/11/2006,45000000.0,54.0,937303610.0,579998.0,937883608.0,410765520.0,43.79706783402915,297619621.0,9.4,8816.1,bds,HOSE
ITC,CTCP Đầu tư và Kinh doanh Nhà,19/10/2009,23028896.0,55.0,78845574.0,440360.0,79285934.0,33852477.0,42.69669951797503,26966562.0,23.0,1823.6,bds,HOSE
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,18/12/2007,88000000.0,161.3,463809856.0,5950655.0,469760511.0,233098471.0,49.62070364403193,71979709.0,50.5,23722.9,bds,HOSE
KDH,CTCP Đầu tư và Kinh doanh Nhà Khang Điền,01/02/2010,33200000.0,40.0,642937069.0,0.0,642937069.0,88200000.0,13.718294410552955,4983595.0,48.4,31118.2,bds,HOSE
LCG,CTCP Licogi 16,18/11/2008,13600000.0,60.0,117248510.0,0.0,117248510.0,37362478.0,31.866057828794585,11041100.0,18.3,2139.8,bds,HOSE
LEC,CTCP Bất động sản Điện lực Miền Trung,14/06/2017,26100000.0,11.0,26100000.0,0.0,26100000.0,0.0,0.0,0.0,13.7,357.6,bds,HOSE
LGL,CTCP Đầu tư và Phát triển Đô thị Long Giang,08/10/2009,8000000.0,30.0,52994200.0,2900.0,52997100.0,9799644.0,18.490906106183168,9774233.0,8.9,469.6,bds,HOSE
LHG,CTCP Long Hậu,23/03/2010,20000000.0,40.0,49983022.0,14494.0,49997516.0,12780487.0,25.562243932278555,11414235.0,53.4,2669.9,bds,HOSE
NBB,CTCP Đầu tư Năm Bảy Bảy,18/02/2009,15400000.0,27.0,100196856.0,139400.0,100336256.0,28577388.0,28.48161685442997,9211888.0,44.7,4485.0,bds,HOSE
NHA,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội,13/07/2010,5890000.0,45.5,28176550.0,0.0,28176550.0,5684000.0,20.17280327080498,4814900.0,50.2,1414.5,bds,HOSE
NLG,CTCP Đầu tư Nam Long,08/04/2013,95513523.0,27.0,265270660.0,10000000.0,275270660.0,69636109.0,25.297323368934414,125325.0,61.4,16901.6,bds,HOSE
BRC,CTCP Cao su Bến Thành,13/12/2011,8249998.0,16.0,12374997.0,0.0,12374997.0,6063748.0,48.99999571717068,6021378.0,16.6,204.8,caosu,HOSE
CSM,CTCP Công nghiệp Cao su Miền Nam,11/08/2009,25000000.0,42.0,103625383.0,542.0,103625925.0,50776968.0,49.00025548625983,43449285.0,18.8,1948.2,caosu,HOSE
DPR,CTCP Cao su Đồng Phú,30/11/2007,40000000.0,100.0,43000000.0,0.0,43000000.0,21070000.0,49.0,10655020.0,83.2,3577.6,caosu,HOSE
DRC,CTCP Cao su Đà Nẵng,29/12/2006,9247500.0,95.0,118792605.0,0.0,118792605.0,58208376.0,48.999999621188536,20608106.0,35.4,4205.3,caosu,HOSE
HNG,CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai,20/07/2015,708143895.0,28.0,1108553895.0,0.0,1108553895.0,375900508.0,33.90908729791617,361370658.0,8.6,9500.3,caosu,HOSE
HRC,CTCP Cao su Hòa Bình,26/12/2006,9600000.0,142.0,30206610.0,6.0,30206616.0,14801244.0,49.000007150751344,13230000.0,51.6,1558.7,caosu,HOSE
PHR,CTCP Cao su Phước Hòa,18/08/2009,81300000.0,36.0,135499198.0,0.0,135499198.0,39837000.0,29.40017401431409,29520110.0,70.2,9512.0,caosu,HOSE
SRC,CTCP Cao su Sao Vàng,07/10/2009,10800000.0,42.0,28065765.0,0.0,28065765.0,9823233.0,35.000766948629405,9711433.0,21.6,606.2,caosu,HOSE
TNC,CTCP Cao su Thống Nhất,22/08/2007,19250000.0,50.0,19250000.0,0.0,19250000.0,9432500.0,49.0,8926820.0,35.6,685.3,caosu,HOSE
TRC,CTCP Cao su Tây Ninh,24/07/2007,30000000.0,150.0,29600000.0,400000.0,30000000.0,14700000.0,49.0,12508980.0,46.9,1407.0,caosu,HOSE
AGR,CTCP Chứng khoán Agribank,10/12/2009,120000000.0,32.0,351733333.0,800000.0,352533333.0,103880000.0,29.46671712317201,103555716.0,19.4,6821.5,ck,HOSE
APG,CTCP Chứng khoán APG,05/04/2010,13500000.0,15.7,34028900.0,0.0,34028900.0,6629161.0,19.480973525444547,6607061.0,19.7,670.4,ck,HOSE
BSI,CTCP Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam,19/07/2011,86500000.0,10.3,122070078.0,0.0,122070078.0,42385000.0,34.721858701523885,35045511.0,42.1,5139.2,ck,HOSE
CTS,CTCP Chứng khoán Ngân hàng Công thương Việt Nam,31/07/2009,78993400.0,31.1,106436576.0,0.0,106436576.0,41027865.0,38.54677268084986,40161541.0,36.2,3853.0,ck,HOSE
FTS,CTCP Chứng khoán FPT,13/01/2017,90343727.0,18.0,145493097.0,0.0,145493097.0,0.0,0.0,0.0,71.9,10461.0,ck,HOSE
HCM,CTCP Chứng khoán Thành phố Hồ Chí Minh,19/05/2009,39463400.0,27.0,304631522.0,625370.0,305256892.0,62355811.0,20.42732289890444,4.0,43.5,13263.4,ck,HOSE
SSI,CTCP Chứng khoán SSI,15/12/2006,50000000.0,165.9,681809122.0,2009210.0,683818332.0,480063684.0,70.20339489816428,200120556.0,44.3,30293.2,ck,HOSE
TVB,CTCP Chứng khoán Trí Việt,18/06/2015,9600000.0,8.5,106715461.0,0.0,106715461.0,4704000.0,4.407983581685507,4704000.0,26.0,2774.6,ck,HOSE
TVS,CTCP Chứng khoán Thiên Việt,15/01/2015,43000000.0,15.5,87335650.0,0.0,87335650.0,23345505.0,26.73078519482021,20914524.0,39.3,3432.3,ck,HOSE
VCI,CTCP Chứng khoán Bản Việt,07/07/2017,103200000.0,48.0,332100000.0,0.0,332100000.0,0.0,0.0,0.0,72.5,24077.3,ck,HOSE
VDS,CTCP Chứng khoán Rồng Việt,25/05/2010,33000000.0,19.6,105104665.0,0.0,105104665.0,34300000.0,32.63413664845419,33773900.0,37.0,3888.9,ck,HOSE
VIX,CTCP Chứng khoán VIX,29/12/2009,30000000.0,28.3,127718975.0,0.0,127718975.0,34349080.0,26.894265319620676,23157856.0,29.1,3716.6,ck,HOSE
VND,CTCP Chứng khoán VNDirect,30/03/2010,45000000.0,42.0,434944687.0,0.0,434944687.0,75949100.0,17.46178359456544,1502304.0,69.5,30228.7,ck,HOSE
CMG,CTCP Tập đoàn Công nghệ CMC,22/01/2010,63536267.0,35.0,100158086.0,-79110.0,100078976.0,32997556.0,32.971516415195936,29520713.0,65.0,6505.1,congnghe,HOSE
ELC,CTCP Đầu tư Phát triển Công nghệ Điện tử - Viễn thông,13/10/2010,22125000.0,50.5,50928243.0,0.0,50928243.0,22832713.0,44.83310566987359,12754909.0,27.8,1415.8,congnghe,HOSE
FPT,CTCP FPT,13/12/2006,60810230.0,400.0,907551649.0,0.0,907551649.0,225119075.0,24.805097896968288,6.0,96.4,87488.0,congnghe,HOSE
ITD,CTCP Công nghệ Tiên Phong,20/12/2011,11610399.0,12.0,19064798.0,0.0,19064798.0,7509238.0,39.38797568167258,5116464.0,24.8,472.8,congnghe,HOSE
SAM,CTCP SAM HOLDINGS,28/07/2000,18000000.0,16.0,349997190.0,0.0,349997190.0,88315314.0,25.23314944328553,65864578.0,23.0,8049.9,congnghe,HOSE
SGT,CTCP Công nghệ Viễn Thông Sài Gòn,18/01/2008,45000000.0,90.0,74001294.0,310.0,74001604.0,36260937.0,49.00020410368403,26614978.0,32.4,2397.7,congnghe,HOSE
ST8,CTCP Siêu Thanh,18/12/2007,8200000.0,80.0,25598902.0,61000.0,25659902.0,9694919.0,37.78236955074887,0.0,12.6,323.3,congnghe,HOSE
SVT,CTCP Công nghệ Sài Gòn Viễn Đông,05/10/2011,8700000.0,18.0,11579574.0,0.0,11579574.0,5158199.0,44.54567154197555,5158199.0,16.0,185.3,congnghe,HOSE
ASP,CTCP Tập đoàn Dầu khí An Pha,15/02/2008,12600000.0,50.0,37339929.0,0.0,37339929.0,18296565.0,48.99999943759936,16629.0,14.7,547.0,daukhi,HOSE
GAS,Tổng Công ty Khí Việt Nam - CTCP,21/05/2012,1895000000.0,36.0,1913950000.0,0.0,1913950000.0,937835500.0,49.0,888458460.0,119.2,228142.8,daukhi,HOSE
PET,Tổng Công ty cổ phần Dịch vụ Tổng hợp Dầu khí,12/09/2007,25530000.0,60.0,86600124.0,0.0,86600124.0,42434060.0,48.9999991224031,21880924.0,31.8,2753.9,daukhi,HOSE
PLX,Tập đoàn Xăng Dầu Việt Nam,21/04/2017,1293878081.0,43.2,1293878081.0,0.0,1293878081.0,0.0,0.0,0.0,54.5,70516.4,daukhi,HOSE
PTL,CTCP Đầu tư Hạ tầng và Đô thị Dầu khí,22/09/2010,100000000.0,25.0,97730160.0,1134920.0,98865080.0,49000000.0,49.56249466444573,48438996.0,8.8,870.0,daukhi,HOSE
PVD,Tổng Công ty cổ phần Khoan và Dịch vụ khoan Dầu khí,05/12/2006,68000000.0,130.0,421545789.0,0.0,421545789.0,170748466.0,40.50531886584686,52428504.0,31.2,13152.2,daukhi,HOSE
PVT,Tổng Công ty cổ phần Vận tải Dầu khí,10/12/2007,72000000.0,120.0,323651246.0,0.0,323651246.0,125370195.0,38.73620032348029,59704910.0,27.1,8754.8,daukhi,HOSE
PXI,CTCP Xây dựng Công nghiệp và Dân dụng Dầu khí,21/06/2010,30000000.0,32.0,30000000.0,0.0,30000000.0,14700000.0,49.0,13966920.0,4.5,135.0,daukhi,HOSE
PXS,CTCP Kết cấu Kim loại và Lắp máy Dầu khí,02/06/2010,20000000.0,32.0,60000000.0,0.0,60000000.0,29400000.0,49.0,21744585.0,8.0,477.6,daukhi,HOSE
DSN,CTCP Công viên nước Đầm Sen,26/10/2010,8450000.0,30.0,12083009.0,0.0,12083009.0,5920674.0,48.999996606805475,3781204.0,46.0,555.8,dichvu,HOSE
HAX,CTCP Dịch vụ Ô tô Hàng Xanh,26/12/2006,1625730.0,35.0,47766988.0,0.0,47766988.0,5446922.0,11.403109612019078,4592963.0,26.3,1256.3,dichvu,HOSE
HOT,CTCP Du lịch Dịch vụ Hội An,21/07/2011,8000000.0,17.6,8000000.0,0.0,8000000.0,3920000.0,49.0,3918790.0,36.0,288.0,dichvu,HOSE
PAN,CTCP Tập đoàn Pan,22/12/2006,3200000.0,59.5,201788920.0,7284830.0,209073750.0,49427523.0,23.641190249852027,2880277.0,36.3,7589.4,dichvu,HOSE
SKG,CTCP Tàu cao tốc Superdong - Kiên Giang,08/07/2014,17474854.0,29.0,63331735.0,0.0,63331735.0,16792908.0,26.51578706946841,711783.0,19.7,1244.5,dichvu,HOSE
TCT,CTCP Cáp treo Núi Bà Tây Ninh,06/12/2006,1598500.0,49.0,12788000.0,0.0,12788000.0,6266120.0,49.0,4499980.0,33.6,429.7,dichvu,HOSE
VNG,CTCP Du lịch Thành Thành Công,17/12/2009,13000000.0,20.0,97276608.0,0.0,97276608.0,6370000.0,6.548336882799203,6244460.0,13.7,1332.7,dichvu,HOSE
CCL,CTCP Đầu Tư và Phát triển Đô Thị Dầu khí Cửu Long,03/03/2011,25000000.0,23.0,47499885.0,0.0,47499885.0,17394943.0,36.62102129299892,14166468.0,18.2,864.5,dtpt,HOSE
DVP,CTCP Đầu tư và Phát triển Cảng Đình Vũ,01/12/2009,20000000.0,41.0,40000000.0,0.0,40000000.0,19600000.0,49.0,13453130.0,62.8,2512.0,dtpt,HOSE
FDC,CTCP Ngoại thương và Phát triển Đầu tư Thành phố Hồ Chí Minh,18/01/2010,14297699.0,40.0,38629988.0,0.0,38629988.0,13528894.0,35.021740105122475,13201316.0,15.8,608.4,dtpt,HOSE
FIT,CTCP Tập đoàn F.I.T,26/07/2013,15000000.0,11.0,254730245.0,0.0,254730245.0,94838991.0,37.23114661943657,51563723.0,13.9,3540.8,dtpt,HOSE
FTM,CTCP Đầu tư và Phát triển Đức Quân,06/02/2017,50000000.0,18.0,50000000.0,0.0,50000000.0,0.0,0.0,0.0,5.4,269.0,dtpt,HOSE
HHS,CTCP Đầu tư Dịch vụ Hoàng Huy,15/02/2012,10000000.0,35.0,274744063.0,0.0,274744063.0,134624590.0,48.999999683341656,97105183.0,9.3,2555.1,dtpt,HOSE
IDI,CTCP Đầu tư và Phát triển Đa Quốc Gia - IDI,30/06/2011,38000000.0,18.0,118088708.0,0.0,118088708.0,88988738.0,75.35753376182251,85255352.0,11.9,1399.4,dtpt,HOSE
LGL,CTCP Đầu tư và Phát triển Đô thị Long Giang,08/10/2009,8000000.0,30.0,52994200.0,2900.0,52997100.0,9799644.0,18.490906106183168,9774233.0,8.9,469.6,dtpt,HOSE
SAM,CTCP SAM HOLDINGS,28/07/2000,18000000.0,16.0,349997190.0,0.0,349997190.0,88315314.0,25.23314944328553,65864578.0,23.0,8049.9,dtpt,HOSE
SJF,CTCP Đầu tư Sao Thái Dương,05/07/2017,66000000.0,11.6,79200000.0,0.0,79200000.0,0.0,0.0,0.0,10.8,855.4,dtpt,HOSE
TCD,CTCP Đầu tư Phát triển Công nghiệp và Vận tải,26/05/2017,32485000.0,16.0,87209152.0,0.0,87209152.0,0.0,0.0,0.0,38.5,3357.6,dtpt,HOSE
ASM,CTCP Tập đoàn Sao Mai,18/01/2010,9912600.0,38.0,258867849.0,0.0,258867849.0,107770534.0,41.63148665093594,97126189.0,19.7,5086.8,dtxd,HOSE
BCE,CTCP Xây dựng và Giao thông Bình Dương,28/06/2010,20000000.0,30.0,30000000.0,0.0,30000000.0,14700000.0,49.0,13888990.0,21.4,642.0,dtxd,HOSE
C32,CTCP CIC39,30/11/2012,11200000.0,18.0,15030145.0,0.0,15030145.0,5488000.0,36.51328713062981,2175070.0,34.9,524.6,dtxd,HOSE
CCL,CTCP Đầu Tư và Phát triển Đô Thị Dầu khí Cửu Long,03/03/2011,25000000.0,23.0,47499885.0,0.0,47499885.0,17394943.0,36.62102129299892,14166468.0,18.2,864.5,dtxd,HOSE
CEE,CTCP Xây dựng Hạ tầng CII,15/05/2017,41500000.0,22.3,41500000.0,0.0,41500000.0,0.0,0.0,0.0,15.3,635.0,dtxd,HOSE
CII,CTCP Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh,18/05/2006,30000000.0,50.0,283168152.0,0.0,283168152.0,134175836.0,47.38380183375989,5.0,24.8,7022.6,dtxd,HOSE
HTI,CTCP Đầu tư Phát triển Hạ tầng IDICO,20/12/2010,24949200.0,25.0,24949200.0,0.0,24949200.0,12225108.0,49.0,10341838.0,19.7,491.5,dtxd,HOSE
HU1,CTCP Đầu tư và Xây dựng HUD1,03/11/2011,10000000.0,12.0,16000000.0,0.0,16000000.0,4900000.0,30.625000000000004,4552870.0,14.1,225.6,dtxd,HOSE
HU3,CTCP Đầu tư và Xây dựng HUD3,18/03/2011,9999944.0,25.0,9999944.0,0.0,9999944.0,4899972.0,48.999994399968635,4452343.0,9.6,96.0,dtxd,HOSE
LGC,CTCP Đầu tư Cầu đường CII,27/12/2006,1000000.0,40.5,192018345.0,418210.0,192436555.0,65127054.0,33.843390098102724,7407317.0,52.7,10141.4,dtxd,HOSE
PTC,CTCP Đầu tư và Xây dựng Bưu điện,25/12/2006,5000000.0,46.8,17999999.0,0.0,17999999.0,8819999.0,48.99999716666651,8680225.0,12.6,226.8,dtxd,HOSE
THG,CTCP Đầu tư và Xây dựng Tiền Giang,28/07/2011,8000000.0,20.0,15971306.0,0.0,15971306.0,4900000.0,30.680020782270407,4857250.0,101.5,1621.1,dtxd,HOSE
VNE,Tổng Công ty cổ phần Xây dựng Điện Việt Nam,09/08/2007,32000000.0,65.0,87235113.0,1598920.0,88834033.0,40355177.0,45.42760880843944,25943178.0,11.4,1008.3,dtxd,HOSE
VSI,CTCP Đầu tư và Xây dựng Cấp thoát nước,24/12/2010,12000000.0,30.0,13200000.0,0.0,13200000.0,6468000.0,49.0,6014320.0,23.5,310.2,dtxd,HOSE
CSV,CTCP Hóa chất Cơ bản Miền Nam,18/03/2015,44200000.0,0.0,44200000.0,0.0,44200000.0,21658000.0,49.0,13531226.0,56.0,2475.2,duocpham,HOSE
DBT,CTCP Dược phẩm Bến Tre,30/10/2009,3000000.0,42.0,14205116.0,0.0,14205116.0,3772905.0,26.560184373010397,3697386.0,17.3,245.7,duocpham,HOSE
DCL,CTCP Dược phẩm Cửu Long,17/09/2008,8096540.0,77.0,56832824.0,0.0,56832824.0,27603083.0,48.568909755390656,24948583.0,41.0,2330.1,duocpham,HOSE
DGC,CTCP Tập đoàn Hóa chất Đức Giang,26/08/2014,33499366.0,30.0,171079683.0,0.0,171079683.0,24504348.0,14.323353638666724,23918504.0,159.0,27201.7,duocpham,HOSE
DHG,CTCP Dược Hậu Giang,21/12/2006,8000000.0,320.0,130725811.0,10130.0,130735941.0,42710521.0,32.66930323314841,7.0,102.0,13335.1,duocpham,HOSE
DMC,CTCP Xuất nhập khẩu Y Tế Domesco,25/12/2006,10700000.0,130.0,34727465.0,0.0,34727465.0,17016457.0,48.99999755236957,6.0,58.8,2042.0,duocpham,HOSE
HAI,CTCP Nông dược H.A.I,27/12/2006,11400000.0,55.0,182682799.0,0.0,182682799.0,57476663.0,31.46254782312592,55074999.0,6.6,1205.7,duocpham,HOSE
IMP,CTCP Dược phẩm Imexpharm,04/12/2006,8400000.0,100.0,64236070.0,0.0,64236070.0,14181896.0,22.077776551398614,2.0,75.3,4837.0,duocpham,HOSE
JVC,CTCP Thiết bị Y tế Việt Nhật,21/06/2011,24200000.0,30.0,112500171.0,0.0,112500171.0,55125083.0,48.99999929777884,10131511.0,7.2,804.4,duocpham,HOSE
OPC,CTCP Dược phẩm OPC,30/10/2008,8190000.0,78.0,26577280.0,0.0,26577280.0,12402731.0,46.66666792087076,10262215.0,56.2,1493.6,duocpham,HOSE
TRA,CTCP Traphaco,26/11/2008,8000000.0,79.0,41448293.0,2690.0,41450983.0,16927302.0,40.83691332482996,609459.0,90.2,3738.9,duocpham,HOSE
VFG,CTCP Khử trùng Việt Nam,17/12/2009,8133855.0,66.0,32068444.0,10210.0,32078654.0,8959863.0,27.93091942074627,5352633.0,50.1,1607.1,duocpham,HOSE
VMD,CTCP Y Dược phẩm Vimedimex,30/09/2010,8141196.0,40.0,15440268.0,0.0,15440268.0,4135731.0,26.7853576116684,3364401.0,46.3,714.1,duocpham,HOSE
VPS,CTCP Thuốc sát trùng Việt Nam (VIPESCO),23/08/2015,17471994.0,15.0,24460792.0,0.0,24460792.0,8561277.0,34.99999918236499,8555477.0,15.8,386.5,duocpham,HOSE
BWE,CTCP Nước - Môi trường Bình Dương,20/07/2017,150000000.0,14.3,150000000.0,0.0,150000000.0,0.0,0.0,0.0,45.1,6765.0,dvci,HOSE
TDM,CTCP Nước Thủ Dầu Một,04/04/2016,30000000.0,10.0,100000000.0,0.0,100000000.0,14700000.0,14.7,14700000.0,37.8,3780.0,dvci,HOSE
DBD,CTCP Dược - Trang thiết bị Y tế Bình Định,16/01/2017,52379000.0,25.0,57612444.0,0.0,57612444.0,0.0,0.0,0.0,50.8,2926.7,giaoduc,HOSE
PNC,CTCP Văn hóa Phương Nam,11/07/2005,2000000.0,16.0,10558461.0,240890.0,10799351.0,5409718.0,50.09299169922341,5080078.0,10.0,107.9,giaoduc,HOSE
HVN,Tổng Công ty Hàng không Việt Nam - CTCP,03/01/2017,1227533778.0,28.0,1418290847.0,0.0,1418290847.0,0.0,0.0,0.0,24.8,35173.6,hk,HOSE
NCT,CTCP Dịch vụ Hàng hóa Nội Bài,08/01/2015,24920934.0,75.0,26166940.0,0.0,26166940.0,12821800.0,48.999997707030325,9256215.0,89.9,2352.4,hk,HOSE
SGN,CTCP Phục vụ Mặt đất Sài Gòn,10/12/2015,14050800.0,50.0,33581691.0,0.0,33581691.0,5801414.0,17.27552671483994,5801314.0,69.3,2327.2,hk,HOSE
VJC,CTCP Hàng không Vietjet,28/02/2017,300000000.0,90.0,541611334.0,0.0,541611334.0,0.0,0.0,0.0,131.0,70951.1,hk,HOSE
AMD,CTCP Đầu tư và Khoáng sản FLC AMD,11/11/2014,30000000.0,14.9,163504874.0,0.0,163504874.0,30575968.0,18.700340394745663,30551780.0,6.2,1007.2,khoangsan,HOSE
BMC,CTCP Khoáng sản Bình Định,28/12/2006,1311400.0,50.0,12392630.0,0.0,12392630.0,6072388.0,48.99999435148148,4745714.0,28.4,352.0,khoangsan,HOSE
DHM,CTCP Thương mại và Khai thác Khoáng sản Dương Hiếu,24/07/2012,16000000.0,25.0,31396180.0,0.0,31396180.0,11514201.0,36.6738915371233,11079526.0,13.7,430.1,khoangsan,HOSE
FCM,CTCP Khoáng sản FECON,15/05/2013,26800000.0,24.0,41000000.0,0.0,41000000.0,20090000.0,49.0,19530385.0,9.7,397.7,khoangsan,HOSE
KSB,CTCP Khoáng sản và Xây dựng Bình Dương,20/01/2010,10700000.0,35.0,63797678.0,335400.0,64133078.0,11466000.0,17.878449557652605,10442015.0,40.2,2578.1,khoangsan,HOSE
LBM,CTCP Khoáng sản và Vật liệu Xây dựng Lâm Đồng,20/12/2006,1639160.0,39.9,9315000.0,342500.0,9657500.0,4165000.0,43.12710328760031,3685421.0,71.5,690.5,khoangsan,HOSE
LCM,CTCP Khai thác và Chế biến khoáng sản Lào Cai,16/09/2011,8568000.0,23.0,24633000.0,0.0,24633000.0,12070170.0,49.0,9629178.0,4.2,103.2,khoangsan,HOSE
BTP,CTCP Nhiệt điện Bà Rịa,25/11/2009,60485600.0,18.0,58085600.0,1200000.0,59285600.0,29637944.0,49.99180914083689,23932574.0,18.2,1076.0,nangluong,HOSE
CHP,CTCP Thủy điện Miền Trung,16/04/2014,120000000.0,12.9,146912668.0,0.0,146912668.0,61739760.0,42.02480347031748,57985638.0,21.5,3158.6,nangluong,HOSE
CNG,CTCP CNG Việt Nam,23/11/2011,20312038.0,28.7,27000000.0,0.0,27000000.0,13230000.0,49.0,6307715.0,35.1,947.7,nangluong,HOSE
DRL,CTCP Thủy điện - Điện Lực 3,11/04/2012,9500000.0,20.0,9500000.0,0.0,9500000.0,4655000.0,49.0,4627450.0,70.0,665.0,nangluong,HOSE
KHP,CTCP Điện lực Khánh Hòa,02/11/2005,16322100.0,13.6,54571016.0,1500000.0,56071016.0,20360135.0,36.311335967231265,14246514.0,14.0,782.2,nangluong,HOSE
NT2,CTCP Điện lực Dầu khí Nhơn Trạch 2,22/01/2010,256000000.0,0.0,287876029.0,0.0,287876029.0,139589254.0,48.48936345443337,80306977.0,23.5,6765.1,nangluong,HOSE
PGC,Tổng Công ty Gas Petrolimex - CTCP,24/11/2006,20000000.0,68.0,55693751.0,3353.0,55697104.0,29567892.0,53.08694685454382,25528139.0,27.4,1526.1,nangluong,HOSE
PGD,CTCP Phân phối khí thấp áp Dầu khí Việt Nam,26/11/2009,33000000.0,56.0,89999025.0,0.0,89999025.0,44099522.0,48.999999722219215,38072430.0,36.0,3240.0,nangluong,HOSE
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,06/03/2018,2341871600.0,14.9,2341871600.0,0.0,2341871600.0,0.0,0.0,0.0,12.9,30093.1,nangluong,HOSE
PPC,CTCP Nhiệt điện Phả Lại,19/05/2006,310700000.0,36.3,310074228.0,8080386.0,318154614.0,159855150.0,50.24448584611757,112584738.0,23.1,7333.5,nangluong,HOSE
S4A,CTCP Thủy điện Sê San 4A,27/05/2016,42200000.0,15.0,42200000.0,0.0,42200000.0,20678000.0,49.0,20568000.0,29.8,1257.6,nangluong,HOSE
SBA,CTCP Sông Ba,01/06/2010,45000000.0,16.0,60088401.0,199930.0,60288331.0,29639247.0,49.16249381658948,29582412.0,20.5,1235.9,nangluong,HOSE
SHP,CTCP Thủy điện Miền Nam,21/07/2014,93710200.0,12.0,1125323814.0,0.0,1125323814.0,45917998.0,4.080425334356249,42587878.0,27.8,31227.7,nangluong,HOSE
SJD,CTCP Thủy điện Cần Đơn,25/12/2006,20000000.0,35.0,68998620.0,0.0,68998620.0,22539583.0,32.666715653153645,7230533.0,22.0,1514.5,nangluong,HOSE
TBC,CTCP Thủy điện Thác Bà,29/08/2006,63500000.0,26.9,63500000.0,0.0,63500000.0,31115000.0,49.0,30804526.0,30.5,1936.8,nangluong,HOSE
TMP,CTCP Thủy điện Thác Mơ,18/06/2009,70000000.0,20.0,70000000.0,0.0,70000000.0,34300000.0,49.0,34140470.0,51.0,3570.0,nangluong,HOSE
VPD,CTCP Phát triển Điện lực Việt Nam,12/04/2016,99996671.0,11.0,106589629.0,0.0,106589629.0,48965328.0,45.93817284043647,48965328.0,18.5,1971.9,nangluong,HOSE
VSH,CTCP Thủy điện Vĩnh Sơn - Sông Hinh,02/11/2005,125000000.0,12.9,228241246.0,4000000.0,232241246.0,101058210.0,43.51432475521596,66538907.0,30.2,7013.7,nangluong,HOSE
